id,subject,file_path,line_number,content
85110,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.datanode.TestBPOfferService-output.txt,1504,"2021-01-27 12:08:49,771 [fake bpid heartbeating to 0.0.0.0/0.0.0.0:0] INFO  datanode.TestBPOfferService (TestBPOfferService.java:answer(1161)) - leaseId = 1"
86505,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-client/target/surefire-reports/org.apache.hadoop.hbase.client.TestImmutableScan-output.txt,20,"2021-03-01 22:11:08,340 DEBUG [Time-limited test] client.TestImmutableScan(332): Comparing return values of method: public java.util.Map org.apache.hadoop.hbase.client.Scan.getFingerprint()"
17966,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.reservation.planning.TestReservationAgents-output.txt,10574,"2021-01-27 17:49:19,887 INFO  [main] planning.TestReservationAgents (TestReservationAgents.java:setup(113)) - Running with seed: -4959463499243013640"
1173,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.region.QueuePurgeTest-output.txt,14,"2020-12-10 15:18:11,172 [pool-1-thread-1] - INFO  QueuePurgeTest                 - purge done: 699ms"
32,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ4656Test-output.txt,10,"2020-12-10 16:12:06,428 [me-limited test] - INFO  AMQ4656Test                    - Pending Queue Size with two receives: 0"
58932,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.tools.TestDFSAdmin-output.txt,1392,"2021-01-27 16:28:49,267 [Listener at localhost/37017] INFO  tools.TestDFSAdmin (TestDFSAdmin.java:verifyOpenFilesListing(846)) - dfsadmin -listOpenFiles output: "
1133,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.JmsTopicRequestReplyTest-output.txt,30,"2020-12-10 14:37:01,893 [Thread-4       ] - INFO  JmsTopicRequestReplyTest       - Received request."
638894,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.server.quorum.CommitProcessorMetricsTest-output.txt,20,"2021-03-02 00:45:55,185 [myid:] - INFO  [main:CommitProcessorMetricsTest@55] - setup"
637769,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.server.DeserializationPerfTest-output.txt,69,"2021-03-02 00:42:12,526 [myid:] - INFO  [main:DeserializationPerfTest@65] - Deserialized 65646 nodes in 144 ms (2us/node), depth=4 width=40 datalen=20"
11509,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.console.command.PurgeCommandTest-output.txt,136,"2020-12-10 16:59:13,169 [main           ] - INFO  PurgeCommandTest               - Purging all messages in queue: null"
18254,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.TestQueueParsing-output.txt,2078,"2021-01-27 18:10:11,474 INFO  [main] capacity.TestQueueParsing (TestQueueParsing.java:setupQueueConfigurationWithoutLabels(288)) - Setup top-level queues"
626196,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-server/target/surefire-reports/org.apache.hadoop.hbase.io.hfile.TestScannerFromBucketCache-output.txt,514,"2021-03-01 22:23:45,738 INFO  [Time-limited test] hfile.TestScannerFromBucketCache(94): Cleaning test directory: /home/users/hzhang/project/repo2test/hbase-master/hbase-server/target/test-data/13363f04-2c9e-99bf-c8ad-1e2cac7c2378"
634241,tomcat-master,/Users/holen/DegreeProject/mstracker-RQ3/tomcat-master/output/build/logs/TEST-org.apache.tomcat.util.net.openssl.TestOpenSSLConf.NIO.txt,8,"03-Mar-2021 00:46:54.660 WARNING [main] org.apache.tomcat.util.net.openssl.TestOpenSSLConf.testOpenSSLConfCmdProtocol OpenSSL not found: Can't load library: /home/users/hzhang/project/repo2test/tomcat-master/bin/libtcnative-1.so, Can't load library: /home/users/hzhang/project/repo2test/tomcat-master/bin/liblibtcnative-1.so, no tcnative-1 in java.library.path, no libtcnative-1 in java.library.path"
83390,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.net.TestNetworkTopology-output.txt,7719,"2021-01-27 16:40:18,119 [Time-limited test] INFO  net.TestNetworkTopology (TestNetworkTopology.java:pickNodesAtRandom(406)) - Result:{2.2.2.2:9866=4, 20.20.20.20:9866=3, 4.4.4.4:9866=3, 15.15.15.15:9866=7, 17.17.17.17:9866=6, 19.19.19.19:9866=8, 16.16.16.16:9866=9, 9.9.9.9:9866=4, 8.8.8.8:9866=9, 14.14.14.14:9866=2, 7.7.7.7:9866=5, 5.5.5.5:9866=4, 6.6.6.6:9866=5, 12.12.12.12:9866=9, 11.11.11.11:9866=4, 10.10.10.10:9866=5, 18.18.18.18:9866=2, 3.3.3.3:9866=3, 1.1.1.1:9866=0, 13.13.13.13:9866=8}"
60515,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestEncryptedTransfer-output.txt,20339,"2021-01-27 16:25:12,552 [Listener at localhost/35167] INFO  hdfs.TestEncryptedTransfer (TestEncryptedTransfer.java:testLongLivedClient(317)) - Done sleeping."
106,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.usage.JobSchedulerStoreUsageTest-output.txt,15,"2020-12-10 18:10:44,821 [main           ] - INFO  JobSchedulerStoreUsageTest     - scheduler store usage %343 producerSent count:0"
637696,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.ClientPortBindTest-output.txt,5,"2021-03-02 00:36:13,370 [myid:] - INFO  [main:ClientPortBindTest@79] - Using [0:0:0:0:0:0:0:1%lo]:30073 as the host/port"
36934,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/target/surefire-reports/org.apache.hadoop.mapreduce.lib.input.TestFileInputFormat-output.txt,39,"2021-01-27 20:28:01,698 INFO  [main] input.TestFileInputFormat (TestFileInputFormat.java:<init>(75)) - Running with numThreads: 5"
83342,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.security.TestRefreshUserMappings-output.txt,627,"2021-01-27 11:02:32,093 [IPC Server handler 1 on default port 38261] INFO  security.TestRefreshUserMappings (TestRefreshUserMappings.java:getGroupsSet(93)) - Getting groups in MockUnixGroupsMapping"
630783,hive-master,/Users/holen/DegreeProject/mstracker-RQ3/hive-master/ql/target/surefire-reports/org.apache.hadoop.hive.ql.exec.TestExecDriver-output.txt,1182,"2021-01-27T11:15:33,047 ERROR [main] exec.TestExecDriver: testMapPlan2 execution failed with exit status: 1"
17359,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ2801Test-output.txt,32,"2020-12-10 15:54:46,870 [main           ] - INFO  AMQ2801Test                    - sent: 2200 @ 16m/ms"
630788,hive-master,/Users/holen/DegreeProject/mstracker-RQ3/hive-master/ql/target/surefire-reports/org.apache.hadoop.hive.ql.TestTxnConcatenate-output.txt,4830,"2021-01-27T12:05:12,034  WARN [main] ql.TestTxnConcatenate: testConcatenatePart: read data(check data): "
9101,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ3932Test-output.txt,44,"2020-12-10 15:55:22,806 [pool-2-thread-1] - INFO  AMQ3932Test                    - Entering into a timed Sync receive call"
638409,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.NonRecoverableErrorTest-output.txt,609,"2021-03-02 00:32:21,137 [myid:] - INFO  [main:NonRecoverableErrorTest@151] - Waiting for new LE cycle.."
11581,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ3992Test-output.txt,9,"2020-12-10 15:55:54,054 [main           ] - INFO  AMQ3992Test                    - Enqueue counter for sub before pull requests: 0"
11999,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.AMQ4351Test-output.txt,338,"2020-12-10 14:39:31,186 [: subscriber-59] - INFO  AMQ4351Test                    - Stopped JMS listener subscriber-59"
638729,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.ACLCountTest-output.txt,72,"2021-03-02 00:31:42,576 [myid:] - INFO  [main:ACLCountTest@81] - starting up the zookeeper server .. waiting"
20878,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/target/surefire-reports/org.apache.hadoop.yarn.server.nodemanager.TestLinuxContainerExecutor-output.txt,6,"2021-01-27 17:19:15,981 WARN  [main] nodemanager.TestLinuxContainerExecutor (TestLinuxContainerExecutor.java:shouldRun(281)) - Not running test because container-executor.path is not set"
12128,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.jmx.TransportConnectorMBeanTest-output.txt,83,"2020-12-10 14:53:27,468 [main           ] - INFO  TransportConnectorMBeanTest    - checking for match:45222, with: java.lang:type=Runtime"
11495,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.jmx.DLQRetryTest-output.txt,13,"2020-12-10 16:59:28,132 [main           ] - INFO  DLQRetryTest                   - Bean Registered: org.apache.activemq:type=Broker,brokerName=localhost,destinationType=Queue,destinationName=ActiveMQ.DLQ"
11565,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.ActiveMQConnectionFactoryTest-output.txt,130,"2020-12-10 14:32:00,254 [main           ] - INFO  ActiveMQConnectionFactoryTest  - connection URI is: tcp://localhost:35403?wireFormat.tcpNoDelayEnabled=true"
1737,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.broker.scheduler.ReduceMemoryFootprintTest-output.txt,12,"2020-12-10 15:45:02,738 [me-limited test] - INFO  ReduceMemoryFootprintTest      - Attempting to receive scheduled message"
35757,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.http.TestAuthenticationSessionCookie-output.txt,48,"2021-01-27 10:32:52,604 INFO  util.log (TestAuthenticationSessionCookie.java:testSessionCookie(153)) - hadoop.auth=""token""; Secure; HttpOnly"
634300,tomcat-master,/Users/holen/DegreeProject/mstracker-RQ3/tomcat-master/output/build/logs/TEST-org.apache.tomcat.websocket.server.TestClose.NIO2.txt,741,"Mar 03, 2021 1:11:44 AM org.apache.tomcat.websocket.server.TestClose$TestEndpoint onMessage"
62160,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestFsck-output.txt,39187,"2021-01-27 13:14:29,034 [Listener at localhost/36571] INFO  namenode.TestFsck (TestFsck.java:runFsck(176)) - OUTPUT = FSCK started by hzhang (auth:SIMPLE) from /127.0.0.1 for path / at Wed Jan 27 13:14:29 EST 2021"
36601,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.ha.TestZKFailoverControllerStress-output.txt,734,"2021-01-27 10:31:12,546 INFO  ha.ClientBaseWithFixes (TestZKFailoverControllerStress.java:testRandomExpirations(104)) - Expiring session 1012a0220640011 for svc 1"
637591,zookeeper-master,/Users/holen/DegreeProject/mstracker-RQ3/zookeeper-master/zookeeper-server/target/surefire-reports/org.apache.zookeeper.test.QuorumMajorityTest-output.txt,946,"2021-03-02 00:36:36,856 [myid:] - INFO  [main:QuorumMajorityTest@43] - Verify QuorumPeer#electionTimeTaken jmx bean attribute"
59047,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.namenode.TestFileTruncate-output.txt,3688,"2021-01-27 12:53:48,266 [Listener at localhost/37627] INFO  namenode.TestFileTruncate (TestFileTruncate.java:testBasicTruncate(143)) - fileLength=6, newLength=6, toTruncate=0, isReady=true"
36330,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.io.TestSetFile-output.txt,9,"2021-01-27 10:44:39,441 INFO  io.TestSetFile (TestSetFile.java:generate(94)) - generating 10000 records in memory"
37176,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/target/surefire-reports/org.apache.hadoop.mapreduce.v2.app.launcher.TestContainerLauncherImpl-output.txt,40,"2021-01-27 20:36:19,665 INFO  [Time-limited test] launcher.TestContainerLauncherImpl (TestContainerLauncherImpl.java:testHandle(173)) - STARTING testHandle"
627884,hbase-master,/Users/holen/DegreeProject/mstracker-RQ3/hbase-master/hbase-http/target/surefire-reports/org.apache.hadoop.hbase.http.TestPathFilter-output.txt,59,"2021-03-01 22:13:52,736 INFO  [qtp1963084264-13] http.TestPathFilter$RecordingFilter(72): filtering /path/"
79080,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestDFSUpgrade-output.txt,3466,"2021-01-27 16:15:09,340 [Listener at localhost/37539] INFO  hdfs.TestDFSUpgrade (TestDFSUpgrade.java:log(75)) - ============================================================"
40863,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-tools/hadoop-aws/target/surefire-reports/org.apache.hadoop.fs.s3a.commit.staging.TestStagingCommitter-output.txt,895,"2021-01-28 01:56:05,996 [JUnit-testTaskSingleFileUploadFailure[threads-1-unique-true]] INFO  staging.TestStagingCommitter (TestStagingCommitter.java:describe(116)) - "
632325,pig-trunk,/Users/holen/DegreeProject/mstracker-RQ3/pig-trunk/build/test/logs/TEST-org.apache.pig.test.TestMapSideCogroup.txt,5331,"2021-03-07 22:07:10,608 [JobControl] INFO  org.apache.pig.test.TestMapSideCogroup$DummyCollectableLoader  - Using PigTextInputFormat"
44433,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.TestAclsEndToEnd-output.txt,1474,"2021-01-27 16:34:08,368 [Listener at localhost/36563] ERROR hdfs.TestAclsEndToEnd (TestAclsEndToEnd.java:run(1644)) - IOException thrown during doAs() operation"
16217,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.JmsTempDestinationTest-output.txt,59,"2020-12-10 14:36:38,269 [main           ] - INFO  JmsTempDestinationTest         - Done with work: true"
20461,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/target/surefire-reports/org.apache.hadoop.yarn.server.nodemanager.amrmproxy.TestFederationInterceptor-output.txt,855,"2021-01-27 17:19:12,168 INFO  [main] amrmproxy.TestFederationInterceptor (TestFederationInterceptor.java:getContainersAndAssert(231)) - Total number of allocated containers: 6"
16683,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.test.JmsTopicSendReceiveTest-output.txt,11,"2020-12-10 18:03:24,283 [main           ] - INFO  JmsTopicSendReceiveTest        - Created consumeSession: ActiveMQSession {id=ID:sense02.encs.concordia.ca-34285-1607641404077-4:1:1,started=false,closed=false} java.lang.Object@c0c2f8d"
46088,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.security.token.block.TestBlockToken-output.txt,235334,"2021-01-27 15:13:28,573 [Listener at 0.0.0.0/36577] INFO  block.TestBlockToken (TestBlockToken.java:testBlockTokenRpcLeak(419)) - Num open fds:174"
37139,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/target/surefire-reports/org.apache.hadoop.mapreduce.v2.app.launcher.TestContainerLauncher-output.txt,16,"2021-01-27 20:36:05,878 INFO  [ContainerLauncher #10] launcher.ContainerLauncherImpl (TestContainerLauncher.java:run(353)) - Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_12345_0067_03_000010 taskAttempt attempt_12345_0067_m_000009_0"
1284,activemq-master,/Users/holen/DegreeProject/mstracker-RQ3/activemq-master/activemq-unit-tests/target/surefire-reports/org.apache.activemq.bugs.AMQ4595Test-output.txt,46,"2020-12-10 16:11:40,002 [me-limited test] - INFO  AMQ4595Test                    - B[10000]: Message: 10000 sent at: Thu Dec 10 16:11:39 EST 2020                                                "
35594,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-common-project/hadoop-common/target/surefire-reports/org.apache.hadoop.io.compress.TestGzipCodec-output.txt,4,"2021-01-27 10:45:29,400 INFO  compress.TestGzipCodec (TestGzipCodec.java:testWriteOverride(108)) - seed: -4620919110950351587"
86464,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs-rbf/target/surefire-reports/org.apache.hadoop.hdfs.server.federation.router.TestRouterNamenodeMonitoring-output.txt,22088,"2021-01-27 17:08:34,539 [Listener at 0.0.0.0/38449] INFO  router.TestRouterNamenodeMonitoring (TestRouterNamenodeMonitoring.java:setup(98)) - Set nn0 to active for all nameservices"
57145,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-hdfs-project/hadoop-hdfs/target/surefire-reports/org.apache.hadoop.hdfs.server.datanode.TestBlockScanner-output.txt,15621,"2021-01-27 12:14:05,243 [Listener at localhost/33191] INFO  datanode.TestBlockScanner (TestBlockScanner.java:get(806)) - info = ScanResultHandler.Info{shouldRun=true, blocksScanned=1, sem#availablePermits=9, badBlocks=[], goodBlocks=[BP-277219529-192.168.165.202-1611767643092:blk_1073741830_1006]}.  Waiting for blockScanned to reach 5."
38454,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/target/surefire-reports/org.apache.hadoop.mapreduce.v2.TestMROldApiJobs-output.txt,334,"2021-01-27 21:59:23,585 INFO  [Listener at localhost/35093] v2.TestMROldApiJobs (TestMROldApiJobs.java:testJobFail(132)) - "
18110,hadoop-trunk,/Users/holen/DegreeProject/mstracker-RQ3/hadoop-trunk/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/target/surefire-reports/org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.TestCapacityScheduler-output.txt,272922,"2021-01-27 18:01:23,675 INFO  [main] capacity.TestCapacityScheduler (TestCapacityScheduler.java:setupQueueConfiguration(680)) - Setup top-level queues a and b"
